,UserId,OfferId,OfferViewId,CountryCode,Category,Source,UtcDate,OfferTitle,User,Offer,Cat_clicks,Category_Name,Translate,Ancestor_ID,filha_1,filha_1_name,UserTotalClicks,ProductClicks
255336,305236a77bc1dd62c3e0044f51a4ec169c02d21e3219eea376c711bb33c7da8a,75c247f3113a727067abdcd9eafe3b64,75c247f3113a727067abdcd9eafe3b64-10769812112793_1467267054768_20825,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 08:11:04.0,Samsung Galaxy S6 edge WeiÃŸ 32 GB,78303,149574,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,17,71
255368,ac7bc884303b28ea0c71e92a0d056ef610b8efa7aa4c34c2b2c32e1661ef83cf,0141302024fe98c229698aee6d7958dd,0141302024fe98c229698aee6d7958dd-1076982508147_1467247746140_542003,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 02:49:15.0,Samsung Galaxy A5 WeiÃŸ,280322,1719,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,77,163
255375,41ee74d5e1772398a5db79590788a68de5b6766e10c29089bf49a974ab57f0a2,a1404745fa29c9f55b53edeee451b310,a1404745fa29c9f55b53edeee451b310-10769812115853_1467245405986_524309,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 02:10:16.0,Apple iPhone 5s 32 GB Silber,107219,204717,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,10,169
255413,ad5bea5114a8903622e7052a023bd4172b232e57ecd0216a546d02f21c8070d2,1424920fcb01ce6eea1d1adadc7f881d,1424920fcb01ce6eea1d1adadc7f881d-null,de,100020213,ef3c7ceb7a5fe81db9954458895b5efe90c5637bd4aa9c38fb1e9a6e9ef9d791,2016-06-30 05:44:23.0,Microsoft Lumia 950 XL + Display Dock,281826,25877,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,18,48
255449,dbd216769e318ce123f52b8a198b1130d45d0bb1ef8dd52497896a5b4215b188,f1defedd46d51042f6e23d70efc1ebff,f1defedd46d51042f6e23d70efc1ebff-107698411522_1467291798125_208087,de,100020213,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-30 15:03:19.0,Telekom Speedstick LTE V,357401,307611,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,9,67
255493,305236a77bc1dd62c3e0044f51a4ec169c02d21e3219eea376c711bb33c7da8a,e0a0fd363797131fead652ec2a2d6027,e0a0fd363797131fead652ec2a2d6027-107698411522_1467265502564_8322,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 07:45:12.0,Samsung Galaxy S6 edge Schwarz 64 GB,78303,285713,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,17,108
255507,ac7bc884303b28ea0c71e92a0d056ef610b8efa7aa4c34c2b2c32e1661ef83cf,0141302024fe98c229698aee6d7958dd,0141302024fe98c229698aee6d7958dd-10769813912406_1467249166306_542722,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 03:13:17.0,Samsung Galaxy A5 WeiÃŸ,280322,1719,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,77,163
255529,cb6c96c83e788d5c6c456667daa07119b8a5ddc792d68c4d657c73b5ac52cb04,a1404745fa29c9f55b53edeee451b310,a1404745fa29c9f55b53edeee451b310-10769825219840_1467249259412_547630,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 03:15:00.0,Apple iPhone 5s 32 GB Silber,330681,204717,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,11,169
255530,cb6c96c83e788d5c6c456667daa07119b8a5ddc792d68c4d657c73b5ac52cb04,a1404745fa29c9f55b53edeee451b310,a1404745fa29c9f55b53edeee451b310-10769825112910_1467318057805_349249,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 22:21:22.0,Apple iPhone 5s 32 GB Silber,330681,204717,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,11,169
255539,ac7bc884303b28ea0c71e92a0d056ef610b8efa7aa4c34c2b2c32e1661ef83cf,e0a0fd363797131fead652ec2a2d6027,e0a0fd363797131fead652ec2a2d6027-1076982508147_1467252549443_565522,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 04:10:35.0,Samsung Galaxy S6 edge Schwarz 64 GB,280322,285713,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,77,108
255554,ac7bc884303b28ea0c71e92a0d056ef610b8efa7aa4c34c2b2c32e1661ef83cf,0141302024fe98c229698aee6d7958dd,0141302024fe98c229698aee6d7958dd-10769813912406_1467251739529_555085,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 03:56:22.0,Samsung Galaxy A5 WeiÃŸ,280322,1719,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,77,163
255555,41ee74d5e1772398a5db79590788a68de5b6766e10c29089bf49a974ab57f0a2,5a0074a0b7248fe022c3095d33a6687b,5a0074a0b7248fe022c3095d33a6687b-10769825112838_1467253956253_570733,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 04:33:00.0,Huawei P8lite weiÃŸ,107219,114363,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,10,104
255574,3f03d47ea43a92fa9a2c07762e2ceb0e6f7e33ea985c4afb2230894a80f4a985,95e452d7e91105ddc419bdf66d6d3ba1,95e452d7e91105ddc419bdf66d6d3ba1-10769813914633_1467330313272_435741,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-07-01 01:45:52.0,Huawei P8lite schwarz,102467,190393,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,11,89
255627,ac7bc884303b28ea0c71e92a0d056ef610b8efa7aa4c34c2b2c32e1661ef83cf,154fe12d98a4955d53f2da5d098d2955,154fe12d98a4955d53f2da5d098d2955-10769820415037_1467248316475_540120,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 02:58:46.0,simvalley Mobile Premium-Notruf-Handy XL-959 mit Dual-SIM Vertragsfrei,280322,27414,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,77,11
255640,305236a77bc1dd62c3e0044f51a4ec169c02d21e3219eea376c711bb33c7da8a,a1404745fa29c9f55b53edeee451b310,a1404745fa29c9f55b53edeee451b310-10769825330331_1467270682401_44765,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 09:11:43.0,Apple iPhone 5s 32 GB Silber,78303,204717,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,17,169
255661,305236a77bc1dd62c3e0044f51a4ec169c02d21e3219eea376c711bb33c7da8a,95e452d7e91105ddc419bdf66d6d3ba1,95e452d7e91105ddc419bdf66d6d3ba1-10769820426342_1467267527621_23130,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 08:18:57.0,Huawei P8lite schwarz,78303,190393,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,17,89
255666,d1cbe2bd57099eebd24d1504a6b282e2acf31bd95b099d26ff4a329d71b8bcb7,72daadef33e4f09e63f32236e62bb44e,72daadef33e4f09e63f32236e62bb44e-10769825112910_1467312935008_301988,de,100020213,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-30 20:55:35.0,Samsung Galaxy J3 (2016) schwarz,341180,145914,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,50,37
255696,305236a77bc1dd62c3e0044f51a4ec169c02d21e3219eea376c711bb33c7da8a,75c247f3113a727067abdcd9eafe3b64,75c247f3113a727067abdcd9eafe3b64-10769820426342_1467268415526_28200,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 08:33:57.0,Samsung Galaxy S6 edge WeiÃŸ 32 GB,78303,149574,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,17,71
255726,d055791ba65c4a1924ab7db7832ed17a5975b6d700ce46463044c8b729d56918,38a97c42c862080249c674c1eccc7c13,38a97c42c862080249c674c1eccc7c13-null,de,100020213,ef3c7ceb7a5fe81db9954458895b5efe90c5637bd4aa9c38fb1e9a6e9ef9d791,2016-06-30 21:26:11.0,Samsung Galaxy S6 edge Schwarz 32 GB,338806,72211,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,11,32
255737,e993dd2dccce11587f0d4997d49f70d97fefef61b5a0fc20bad200328abe8588,95e452d7e91105ddc419bdf66d6d3ba1,95e452d7e91105ddc419bdf66d6d3ba1-107698418633_1467253386701_361338,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 04:23:22.0,Huawei P8lite schwarz,379768,190393,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,18,89
255760,305236a77bc1dd62c3e0044f51a4ec169c02d21e3219eea376c711bb33c7da8a,e0a0fd363797131fead652ec2a2d6027,e0a0fd363797131fead652ec2a2d6027-10769813910893_1467269487215_34073,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 08:51:45.0,Samsung Galaxy S6 edge Schwarz 64 GB,78303,285713,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,17,108
255763,f9a6c10e99f02766d9a4cc23b5f887a27005ed9ea644ec645f86802727ee636e,c2c6fc7641e41440a70d188954bd6251,c2c6fc7641e41440a70d188954bd6251-10769825219840_1467262439237_610680,de,100020213,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-30 06:53:59.0,HTC Desire 530,406120,247805,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,36,66
255774,e993dd2dccce11587f0d4997d49f70d97fefef61b5a0fc20bad200328abe8588,5a0074a0b7248fe022c3095d33a6687b,5a0074a0b7248fe022c3095d33a6687b-107698418633_1467253386701_361338,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 04:23:10.0,Huawei P8lite weiÃŸ,379768,114363,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,18,104
255815,41ee74d5e1772398a5db79590788a68de5b6766e10c29089bf49a974ab57f0a2,e0a0fd363797131fead652ec2a2d6027,e0a0fd363797131fead652ec2a2d6027-1076982509563_1467266748415_22594,de,100020213,55ec33a1ac49193daa0d73bb181a9865027c98987f6bd8e69137310fe6fd065f,2016-06-30 08:05:58.0,Samsung Galaxy S6 edge Schwarz 64 GB,107219,285713,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,10,108
255838,e2e9324a1331a48135ceff9fe49a12d7bdf6f18411fdc2510bcab0a536b0f101,38341de2e096888ab6ce9af0a10e7c29,38341de2e096888ab6ce9af0a10e7c29-1076982509563_1467265887839_17053,de,100020213,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-30 08:05:03.0,HTC 10,368994,71632,9660,Handys ohne Vertrag,Mobile Phone Handsets,100020213 100006813 125301 601,125301.0,Cellphone,10,76
255913,a66b43d04f8b396458ec1a7375b0b035680b0ebbe42b01a123fc49a70d3ec22e,1ba43c6bf3d9dc3904b8c76575bcaf07,1ba43c6bf3d9dc3904b8c76575bcaf07-107698414764_1466417466482_146220,de,100282023,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-20 12:11:06.0,ReinerSCT Chipkartenleser ReinerSCT cyberJack RFID basis,270358,35419,192,Kartenleser,Memory Card Reader,100282023 112801 110001 601,110001.0,Computing,8,34
256016,f4f87f1a6ff189724c6cb0d10053e684382c4664e51defe0f874d99e87016273,f3f69c74b14dc2c954eb7a4b6d480857,f3f69c74b14dc2c954eb7a4b6d480857-10769812131681_1467175635834_625061,de,100282023,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-30 01:09:41.0,Cherry Chipkartenleser Cherry ST-1044U,398492,310399,192,Kartenleser,Memory Card Reader,100282023 112801 110001 601,110001.0,Computing,8,11
256020,af54896fd64f0aff6d419c316db3fda155810a773586cc668b00e8bba29bb249,f3f69c74b14dc2c954eb7a4b6d480857,f3f69c74b14dc2c954eb7a4b6d480857-1076982508147_1467215751866_292886,de,100282023,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-29 18:02:34.0,Cherry Chipkartenleser Cherry ST-1044U,284890,310399,192,Kartenleser,Memory Card Reader,100282023 112801 110001 601,110001.0,Computing,9,11
256046,46b3388c291b13806a94c70cb4a216fab4325596680a924b9e0998d1a785545c,1ba43c6bf3d9dc3904b8c76575bcaf07,1ba43c6bf3d9dc3904b8c76575bcaf07-1076981217823_1467327278498_413202,de,100282023,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-07-01 00:54:39.0,ReinerSCT Chipkartenleser ReinerSCT cyberJack RFID basis,114977,35419,192,Kartenleser,Memory Card Reader,100282023 112801 110001 601,110001.0,Computing,11,34
256383,20285d82dbadf413fec0122046b10aeffa9d1abd9de5c573462306093c5c4e45,82a0467e312d09d4179d684ec338c890,82a0467e312d09d4179d684ec338c890-10769820428974_1466321675531_51346,de,100322923,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-19 09:34:39.0,HQ DAEWOO: RC300,52167,165770,2252,Reinigungsgeräte & Zubehör,Washing and Cleaning,100322923 100498923 144601 601,144601.0,Home appliances,9,20
256686,7bafa85be53401805302ab49fe9d7061269153bd06bbd8fa5752b0fb10c60547,361371094cc170934149d4110ec20079,361371094cc170934149d4110ec20079-10769825226555_1466496377091_88733,de,100322923,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-21 10:06:17.0,Hama Waschmaschinen - Zwischenrahmen,201035,68938,2252,Reinigungsgeräte & Zubehör,Washing and Cleaning,100322923 100498923 144601 601,144601.0,Home appliances,12,14
256975,902ee7e63e14374a7049cbf7e38e2e726ff238c92e1214f8b03f351d7e84bcd7,ef1adbb62fb919a1928c912cb223fba7,ef1adbb62fb919a1928c912cb223fba7-10769825015228_1466615980241_335266,de,100322923,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-22 19:19:42.0,Vorwerk Düsen- Komplett-Set - Ersatzteile - Zubehör,234418,304119,2252,Reinigungsgeräte & Zubehör,Washing and Cleaning,100322923 100498923 144601 601,144601.0,Home appliances,10,15
257066,d0a304f004eee5be391e85e7d5b5e407d939992ad4c7f00543eb94f65fff322f,361371094cc170934149d4110ec20079,361371094cc170934149d4110ec20079-10769820410273_1466653825171_592961,de,100322923,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-23 17:30:35.0,Hama Waschmaschinen - Zwischenrahmen,339286,68938,2252,Reinigungsgeräte & Zubehör,Washing and Cleaning,100322923 100498923 144601 601,144601.0,Home appliances,8,14
257522,8899c85fe085ddf03649caf7f4300365d815b0c69eb782b7af2599a8fe231e21,ba813bd933a842e511e5eedc5947cf47,ba813bd933a842e511e5eedc5947cf47-10769825031415_1466953262973_367823,de,100322923,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-26 17:33:31.0,Nova Staubsaugerbeutel für Staubsauger 133281500001,222099,237226,2252,Reinigungsgeräte & Zubehör,Washing and Cleaning,100322923 100498923 144601 601,144601.0,Home appliances,9,78
257768,2447a18055067c20afd9fdd4881457bdc5e8f98b57f9ca9cd0ce1bb034f9eb0d,82a0467e312d09d4179d684ec338c890,82a0467e312d09d4179d684ec338c890-1076981399699_1467038842769_204212,de,100322923,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-27 16:47:24.0,HQ DAEWOO: RC300,58771,165770,2252,Reinigungsgeräte & Zubehör,Washing and Cleaning,100322923 100498923 144601 601,144601.0,Home appliances,8,20
259001,50bc4d1bd268b1eba6e5c4f901c0217644f7c16e14fc0c5ea9a783387ac3f3d2,0756b0e1c5b3d760a6f3c67ec5a927bf,0756b0e1c5b3d760a6f3c67ec5a927bf-10769820420190_1465854232504_491153,de,138201,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-13 23:43:53.0,Tom Dixon Melt Pendelleuchte Ø 27 cm,131142,9463,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,10,13
259252,84281db3957b08ee680fe7c4768a1e227e9842ffc482c2cb828de95e6e5bec79,e6c4bf73566e40322b75d5199776b8b5,e6c4bf73566e40322b75d5199776b8b5-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-17 12:43:45.0,Heitronic Einbaustrahler GU5,214929,293446,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,9,19
259326,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:35:24.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259329,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:16:18.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259374,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:15:43.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259393,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:16:38.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259418,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:30:15.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259421,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 19:53:43.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259441,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:31:38.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259443,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 16:43:06.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259460,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:16:44.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259494,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 19:53:37.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259530,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 19:53:51.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259533,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 16:42:22.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259538,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 17:38:22.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259547,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 16:42:08.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259548,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:32:44.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259550,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 16:39:36.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259568,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 19:53:30.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
259570,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:36:51.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259600,ed7aa1089fe07db70f4bbed51a4a2ad05118694eec0d6d13accd7e3be4b1d5e3,eecb6e96ff113afc342469b916e0ce31,eecb6e96ff113afc342469b916e0ce31-null,de,138201,5785c0ceb5dc05e67e2d1a4856d6e8883cdf250cfc3a41062ecbc5cd381b09ab,2016-06-19 13:35:40.0,Savoy House Ausziehbare Wandleuchte AMANDA,386181,303703,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,19,19
259603,66f3d77dcfe572e8a9d262548030518c93a45afa8bec0b11775d38002897d0a4,be7bba4bf9535ff22a0805d57d4b67ca,be7bba4bf9535ff22a0805d57d4b67ca-null,de,138201,125acb8b27634e8bd0f1826283d5056d8604ceb63996919e6db384edd3669db5,2016-06-19 16:42:39.0,LOBERON Windlicht Juna,167365,242313,7832,Innenbeleuchtung,Inside Lighting,138201 136801 601,136801.0,Furniture,11,11
